"";"category";"commenting_person_id";"positive_reaction";"comment_id";"time";"date";"article_id";"reacting_person_id"
"129507";"zahranicni";81408;1;70980726;"17:25";"3.3.2015";"A150303_112658_zahranicni_ert";32461
"129508";"zahranicni";81408;1;70980726;"17:25";"3.3.2015";"A150303_112658_zahranicni_ert";52660
"129509";"zahranicni";81408;1;70980726;"17:25";"3.3.2015";"A150303_112658_zahranicni_ert";67452
"129510";"zahranicni";81408;0;70980726;"17:25";"3.3.2015";"A150303_112658_zahranicni_ert";2086
"129511";"zahranicni";81408;0;70980726;"17:25";"3.3.2015";"A150303_112658_zahranicni_ert";35572
"129512";"zahranicni";81408;0;70980726;"17:25";"3.3.2015";"A150303_112658_zahranicni_ert";32426
"129513";"zahranicni";81408;0;70980726;"17:25";"3.3.2015";"A150303_112658_zahranicni_ert";26927
"129514";"zahranicni";81408;0;70980726;"17:25";"3.3.2015";"A150303_112658_zahranicni_ert";38879
"129515";"zahranicni";81408;0;70980726;"17:25";"3.3.2015";"A150303_112658_zahranicni_ert";53557
"129516";"zahranicni";75125;1;70982372;"18:59";"3.3.2015";"A150303_112658_zahranicni_ert";94384
"129517";"zahranicni";75125;1;70982372;"18:59";"3.3.2015";"A150303_112658_zahranicni_ert";37611
"129518";"zahranicni";63503;0;70980629;"17:20";"3.3.2015";"A150303_112658_zahranicni_ert";39392
"129519";"zahranicni";63503;0;70980629;"17:20";"3.3.2015";"A150303_112658_zahranicni_ert";2459
"129520";"zahranicni";63503;0;70980629;"17:20";"3.3.2015";"A150303_112658_zahranicni_ert";67452
"129521";"zahranicni";63503;0;70980629;"17:20";"3.3.2015";"A150303_112658_zahranicni_ert";26927
"129522";"zahranicni";87367;1;70983070;"19:28";"3.3.2015";"A150303_112658_zahranicni_ert";90052
"129523";"zahranicni";87367;1;70983070;"19:28";"3.3.2015";"A150303_112658_zahranicni_ert";62226
"129524";"zahranicni";87367;1;70983070;"19:28";"3.3.2015";"A150303_112658_zahranicni_ert";47697
"129525";"zahranicni";87367;1;70983070;"19:28";"3.3.2015";"A150303_112658_zahranicni_ert";67816
"129526";"zahranicni";87367;1;70983070;"19:28";"3.3.2015";"A150303_112658_zahranicni_ert";23239
"129527";"zahranicni";87367;1;70983070;"19:28";"3.3.2015";"A150303_112658_zahranicni_ert";69119
"129528";"zahranicni";87367;1;70983070;"19:28";"3.3.2015";"A150303_112658_zahranicni_ert";18013
"129529";"zahranicni";87367;1;70983070;"19:28";"3.3.2015";"A150303_112658_zahranicni_ert";6554
"129530";"zahranicni";87367;1;70983070;"19:28";"3.3.2015";"A150303_112658_zahranicni_ert";67139
"129531";"zahranicni";47697;1;70983187;"19:34";"3.3.2015";"A150303_112658_zahranicni_ert";77515
"129532";"zahranicni";47697;1;70983187;"19:34";"3.3.2015";"A150303_112658_zahranicni_ert";37611
"129533";"zahranicni";47697;1;70983187;"19:34";"3.3.2015";"A150303_112658_zahranicni_ert";62226
"129534";"zahranicni";47697;1;70983187;"19:34";"3.3.2015";"A150303_112658_zahranicni_ert";23239
"129535";"zahranicni";47697;1;70983187;"19:34";"3.3.2015";"A150303_112658_zahranicni_ert";18013
"129536";"zahranicni";47697;1;70983187;"19:34";"3.3.2015";"A150303_112658_zahranicni_ert";77981
"129537";"zahranicni";65906;1;70983406;"19:44";"3.3.2015";"A150303_112658_zahranicni_ert";91977
"129538";"zahranicni";65906;1;70983406;"19:44";"3.3.2015";"A150303_112658_zahranicni_ert";77515
"129539";"zahranicni";65906;1;70983406;"19:44";"3.3.2015";"A150303_112658_zahranicni_ert";84507
"129540";"zahranicni";65906;1;70983406;"19:44";"3.3.2015";"A150303_112658_zahranicni_ert";47697
"129541";"zahranicni";65906;1;70983406;"19:44";"3.3.2015";"A150303_112658_zahranicni_ert";67816
"129542";"zahranicni";65906;1;70983406;"19:44";"3.3.2015";"A150303_112658_zahranicni_ert";83702
"129543";"zahranicni";65906;1;70983406;"19:44";"3.3.2015";"A150303_112658_zahranicni_ert";23239
