"";"category";"commenting_person_id";"positive_reaction";"comment_id";"time";"date";"article_id";"reacting_person_id"
"28094";"zahranicni";40164;1;71767062;"8:54";"15.4.2015";"A150415_075043_zahranicni_bse";97188
"28095";"zahranicni";40164;1;71767062;"8:54";"15.4.2015";"A150415_075043_zahranicni_bse";50866
"28096";"zahranicni";40164;1;71767062;"8:54";"15.4.2015";"A150415_075043_zahranicni_bse";25263
"28097";"zahranicni";16786;1;71769763;"10:32";"15.4.2015";"A150415_075043_zahranicni_bse";50866
"28098";"zahranicni";16786;1;71769763;"10:32";"15.4.2015";"A150415_075043_zahranicni_bse";32461
"28099";"zahranicni";16786;1;71769763;"10:32";"15.4.2015";"A150415_075043_zahranicni_bse";84071
"28100";"zahranicni";16786;1;71769763;"10:32";"15.4.2015";"A150415_075043_zahranicni_bse";84104
"28101";"zahranicni";88692;1;71770051;"10:43";"15.4.2015";"A150415_075043_zahranicni_bse";25263
"28102";"zahranicni";57491;1;71770096;"10:45";"15.4.2015";"A150415_075043_zahranicni_bse";73697
"28103";"zahranicni";57491;1;71770096;"10:45";"15.4.2015";"A150415_075043_zahranicni_bse";60246
"28104";"zahranicni";57491;1;71770096;"10:45";"15.4.2015";"A150415_075043_zahranicni_bse";60127
"28105";"zahranicni";57491;1;71770096;"10:45";"15.4.2015";"A150415_075043_zahranicni_bse";32461
"28106";"zahranicni";57491;1;71770096;"10:45";"15.4.2015";"A150415_075043_zahranicni_bse";57854
"28107";"zahranicni";57491;1;71770096;"10:45";"15.4.2015";"A150415_075043_zahranicni_bse";75125
"28108";"zahranicni";57491;1;71770096;"10:45";"15.4.2015";"A150415_075043_zahranicni_bse";65667
"28109";"zahranicni";57491;1;71770096;"10:45";"15.4.2015";"A150415_075043_zahranicni_bse";84071
"28110";"zahranicni";57491;1;71770096;"10:45";"15.4.2015";"A150415_075043_zahranicni_bse";33042
"28111";"zahranicni";57491;1;71770096;"10:45";"15.4.2015";"A150415_075043_zahranicni_bse";84104
"28112";"zahranicni";57491;1;71770096;"10:45";"15.4.2015";"A150415_075043_zahranicni_bse";63380
"28113";"zahranicni";57491;1;71770096;"10:45";"15.4.2015";"A150415_075043_zahranicni_bse";16786
"28114";"zahranicni";57491;1;71770096;"10:45";"15.4.2015";"A150415_075043_zahranicni_bse";25263
"28115";"zahranicni";57491;1;71770096;"10:45";"15.4.2015";"A150415_075043_zahranicni_bse";23048
"28116";"zahranicni";57491;1;71770096;"10:45";"15.4.2015";"A150415_075043_zahranicni_bse";35832
"28117";"zahranicni";57491;1;71770096;"10:45";"15.4.2015";"A150415_075043_zahranicni_bse";75155
"28118";"zahranicni";88093;1;71770261;"10:52";"15.4.2015";"A150415_075043_zahranicni_bse";60246
"28119";"zahranicni";88093;1;71770261;"10:52";"15.4.2015";"A150415_075043_zahranicni_bse";60127
"28120";"zahranicni";88093;1;71770261;"10:52";"15.4.2015";"A150415_075043_zahranicni_bse";44462
"28121";"zahranicni";88093;1;71770261;"10:52";"15.4.2015";"A150415_075043_zahranicni_bse";32461
"28122";"zahranicni";88093;1;71770261;"10:52";"15.4.2015";"A150415_075043_zahranicni_bse";48572
"28123";"zahranicni";88093;1;71770261;"10:52";"15.4.2015";"A150415_075043_zahranicni_bse";57854
"28124";"zahranicni";88093;1;71770261;"10:52";"15.4.2015";"A150415_075043_zahranicni_bse";75125
"28125";"zahranicni";88093;1;71770261;"10:52";"15.4.2015";"A150415_075043_zahranicni_bse";65667
"28126";"zahranicni";88093;1;71770261;"10:52";"15.4.2015";"A150415_075043_zahranicni_bse";75822
"28127";"zahranicni";88093;1;71770261;"10:52";"15.4.2015";"A150415_075043_zahranicni_bse";52839
"28128";"zahranicni";88093;1;71770261;"10:52";"15.4.2015";"A150415_075043_zahranicni_bse";84104
"28129";"zahranicni";88093;1;71770261;"10:52";"15.4.2015";"A150415_075043_zahranicni_bse";63380
"28130";"zahranicni";88093;1;71770261;"10:52";"15.4.2015";"A150415_075043_zahranicni_bse";16786
"28131";"zahranicni";88093;1;71770261;"10:52";"15.4.2015";"A150415_075043_zahranicni_bse";25263
"28132";"zahranicni";88093;1;71770261;"10:52";"15.4.2015";"A150415_075043_zahranicni_bse";35832
"28133";"zahranicni";62907;1;71765722;"8:04";"15.4.2015";"A150415_075043_zahranicni_bse";88655
"28134";"zahranicni";62907;1;71765722;"8:04";"15.4.2015";"A150415_075043_zahranicni_bse";29538
"28135";"zahranicni";62907;1;71765722;"8:04";"15.4.2015";"A150415_075043_zahranicni_bse";60246
"28136";"zahranicni";62907;1;71765722;"8:04";"15.4.2015";"A150415_075043_zahranicni_bse";22931
"28137";"zahranicni";62907;1;71765722;"8:04";"15.4.2015";"A150415_075043_zahranicni_bse";69644
"28138";"zahranicni";62907;1;71765722;"8:04";"15.4.2015";"A150415_075043_zahranicni_bse";67187
"28139";"zahranicni";62907;1;71765722;"8:04";"15.4.2015";"A150415_075043_zahranicni_bse";58739
"28140";"zahranicni";62907;1;71765722;"8:04";"15.4.2015";"A150415_075043_zahranicni_bse";53561
"28141";"zahranicni";62907;1;71765722;"8:04";"15.4.2015";"A150415_075043_zahranicni_bse";34817
"28142";"zahranicni";62907;1;71765722;"8:04";"15.4.2015";"A150415_075043_zahranicni_bse";88199
"28143";"zahranicni";62907;1;71765722;"8:04";"15.4.2015";"A150415_075043_zahranicni_bse";70745
"28144";"zahranicni";62907;1;71765722;"8:04";"15.4.2015";"A150415_075043_zahranicni_bse";75655
"28145";"zahranicni";62907;1;71765722;"8:04";"15.4.2015";"A150415_075043_zahranicni_bse";99460
"28146";"zahranicni";62907;1;71765722;"8:04";"15.4.2015";"A150415_075043_zahranicni_bse";70806
"28147";"zahranicni";62907;1;71765722;"8:04";"15.4.2015";"A150415_075043_zahranicni_bse";85747
"28148";"zahranicni";62907;1;71765722;"8:04";"15.4.2015";"A150415_075043_zahranicni_bse";50866
"28149";"zahranicni";62907;1;71765722;"8:04";"15.4.2015";"A150415_075043_zahranicni_bse";73368
"28150";"zahranicni";62907;1;71765722;"8:04";"15.4.2015";"A150415_075043_zahranicni_bse";7296
"28151";"zahranicni";62907;1;71765722;"8:04";"15.4.2015";"A150415_075043_zahranicni_bse";53293
